refSeq_name	chrom	strand	start	end	symbol_name
NM_001353216	chr18	-	49041473	49460733	DYM
NM_001353214	chr18	-	49041473	49460733	DYM
NM_001353213	chr18	-	49041473	49460733	DYM
NR_039898	chr18	-	49049686	49049768	MIR4744
NM_001199346	chr18	-	49481177	49487274	C18orf32
NM_001035005	chr18	-	49481177	49487274	C18orf32
NM_001199355	chr18	-	49481177	49491584	RPL17-C18orf32
NM_001199356	chr18	-	49481177	49492565	RPL17-C18orf32
NR_031720	chr18	+	49487372	49487422	MIR1539
NM_001199344	chr18	-	49488480	49492464	RPL17
NM_001199343	chr18	-	49488480	49492464	RPL17
NM_001199342	chr18	-	49488480	49492464	RPL17
NM_001199341	chr18	-	49488480	49492464	RPL17
NM_001199345	chr18	-	49488480	49492565	RPL17
NM_000985	chr18	-	49488480	49492565	RPL17
NM_001199340	chr18	-	49488480	49492565	RPL17
NM_001035006	chr18	-	49488480	49492565	RPL17
NR_003701	chr18	-	49489234	49489324	SNORD58C
NR_002571	chr18	-	49491282	49491347	SNORD58A
NR_002572	chr18	-	49491663	49491729	SNORD58B
NM_001308006	chr18	+	49562030	49592908	LIPG
NM_006033	chr18	+	49562030	49592908	LIPG
NM_006111	chr18	-	49783503	49813881	ACAA2
NR_003003	chr18	+	49814022	49814443	SCARNA17
NR_117096	chr18	+	49814022	49851059	SNHG22
NM_001080467	chr18	-	49822785	50195081	MYO5B
NR_036204	chr18	-	50126498	50126563	MIR4320
NM_145020	chr18	-	50227193	50266522	CFAP53
NM_001204139	chr18	-	50266881	50281774	MBD1
NM_001204141	chr18	-	50266881	50281774	MBD1
NM_001323951	chr18	-	50266881	50281774	MBD1
NM_001323953	chr18	-	50266881	50281774	MBD1
NM_001204143	chr18	-	50268845	50281767	MBD1
NM_001204136	chr18	-	50268845	50281774	MBD1
NM_001204142	chr18	-	50268845	50281774	MBD1
NM_001323952	chr18	-	50268845	50281774	MBD1
NM_001323949	chr18	-	50268845	50281774	MBD1
NM_015844	chr18	-	50268845	50281774	MBD1
NM_015847	chr18	-	50268845	50281774	MBD1
NM_002384	chr18	-	50268845	50281774	MBD1
NM_001323947	chr18	-	50268845	50281774	MBD1
NM_001323942	chr18	-	50268845	50281774	MBD1
NM_001204151	chr18	-	50268845	50281774	MBD1
NM_001323954	chr18	-	50268845	50281774	MBD1
NM_015846	chr18	-	50268845	50281774	MBD1
NM_001323950	chr18	-	50268845	50281774	MBD1
NM_015845	chr18	-	50268845	50281774	MBD1
NM_001204140	chr18	-	50271041	50281774	MBD1
NM_001204138	chr18	-	50271041	50281774	MBD1
NM_001204137	chr18	-	50271041	50281774	MBD1
NM_014593	chr18	-	50282342	50288322	CXXC1
NM_001101654	chr18	-	50282342	50288322	CXXC1
NM_145060	chr18	+	50375021	50394168	SKA1
NM_001039535	chr18	+	50375021	50394168	SKA1
NM_001292040	chr18	+	50560113	50731826	MAPK4
NM_001292039	chr18	+	50560113	50731826	MAPK4
NM_002747	chr18	+	50560113	50731826	MAPK4
NM_001127175	chr18	-	50795119	50820064	MRO
NM_001127176	chr18	-	50795119	50820064	MRO
NM_031939	chr18	-	50795119	50820064	MRO
NM_001127174	chr18	-	50795119	50825384	MRO
NM_002396	chr18	+	50879061	50949792	ME2
NM_001168335	chr18	+	50879061	50949792	ME2
NM_018696	chr18	+	50968016	50988120	ELAC1
NM_005359	chr18	+	51030212	51085041	SMAD4
NM_016626	chr18	-	51174549	51197681	MEX3C
NR_040075	chr18	+	51392041	51468378	LINC01630
NR_040074	chr18	+	51392041	51562469	LINC01630
NM_005215	chr18	+	52340171	53535903	DCC
NR_130465	chr18	+	53237100	53237190	MIR4528
NR_110798	chr18	+	53568446	53597851	LINC01919
NR_110800	chr18	-	53579622	53581059	LINC01917
NM_003927	chr18	-	54151600	54224788	MBD2
NM_015832	chr18	-	54202679	54224788	MBD2
NR_002970	chr18	-	54222283	54222412	SNORA37
NM_007195	chr18	+	54269478	54298234	POLI
NM_001351632	chr18	+	54269478	54298234	POLI
NM_001351620	chr18	+	54269478	54298234	POLI
NM_001351619	chr18	+	54269478	54298234	POLI
NM_001351618	chr18	+	54269478	54298234	POLI
NM_001351613	chr18	+	54269478	54298234	POLI
NM_001351612	chr18	+	54269478	54298234	POLI
NM_001351611	chr18	+	54269478	54298234	POLI
NM_001351610	chr18	+	54269478	54298234	POLI
NM_001351617	chr18	+	54269478	54298234	POLI
NM_001351614	chr18	+	54269478	54298234	POLI
NM_001351616	chr18	+	54269478	54298234	POLI
NM_001351615	chr18	+	54269478	54298234	POLI
NM_001351621	chr18	+	54269478	54321266	POLI
NR_147257	chr18	+	54269478	54321266	POLI
NR_138549	chr18	-	54324691	54354573	STARD6
NM_139171	chr18	-	54324691	54354573	STARD6
NM_001288980	chr18	+	54357916	54382035	C18orf54
NR_110234	chr18	+	54357916	54382035	C18orf54
NM_001288981	chr18	+	54357916	54382035	C18orf54
NM_173529	chr18	+	54358773	54382035	C18orf54
NM_001288982	chr18	+	54360527	54382035	C18orf54
NM_001307955	chr18	+	54587758	54599493	DYNAP
NM_173629	chr18	+	54591158	54599493	DYNAP
NM_004163	chr18	+	54828476	54895516	RAB27B
NM_001143829	chr18	-	54901508	54958048	CCDC68
NM_025214	chr18	-	54901508	54959508	CCDC68
NR_110743	chr18	-	55105903	55124306	LINC01929
NM_001243236	chr18	-	55222330	55302621	TCF4
NM_001348216	chr18	-	55222330	55302626	TCF4
NM_001348215	chr18	-	55222330	55320974	TCF4
NM_001348214	chr18	-	55222330	55321859	TCF4
NM_001243235	chr18	-	55222330	55321859	TCF4
NM_001243234	chr18	-	55222330	55321859	TCF4
NM_001330605	chr18	-	55222330	55401977	TCF4
NM_001306208	chr18	-	55222330	55403995	TCF4
NM_001243232	chr18	-	55222330	55403995	TCF4
NM_001348212	chr18	-	55222330	55422492	TCF4
NM_001348213	chr18	-	55222330	55422492	TCF4
NM_001243233	chr18	-	55222330	55422492	TCF4
NM_001348211	chr18	-	55222330	55510769	TCF4
NM_001243231	chr18	-	55222330	55510769	TCF4
NM_001306207	chr18	-	55222330	55586119	TCF4
NM_001348219	chr18	-	55222330	55586119	TCF4
NM_001348220	chr18	-	55222330	55586119	TCF4
NM_001348218	chr18	-	55222330	55586119	TCF4
NM_001348217	chr18	-	55222330	55586119	TCF4
NM_001083962	chr18	-	55222330	55588629	TCF4
NM_001243230	chr18	-	55222330	55588629	TCF4
NM_003199	chr18	-	55222330	55588629	TCF4
NM_001330604	chr18	-	55222330	55588629	TCF4
NM_001243228	chr18	-	55222330	55589814	TCF4
NM_001243227	chr18	-	55222330	55589814	TCF4
NM_001243226	chr18	-	55222330	55635993	TCF4
NR_132985	chr18	+	55452532	55482941	TCF4-AS1
NR_039754	chr18	+	55479220	55479298	MIR4529
NR_145453	chr18	-	55774600	55780421	LINC01415
NR_145454	chr18	-	55774600	55780750	LINC01415
NR_145452	chr18	-	55774600	55781725	LINC01415
NR_110755	chr18	-	55881687	55920199	LINC01416
NR_148972	chr18	-	56003612	56191262	LOC642484
NR_146510	chr18	+	56042277	56096315	LINC01905
NR_146511	chr18	+	56042277	56096315	LINC01905
NR_040025	chr18	-	56083355	56137536	LINC01539
NR_040026	chr18	-	56083355	56137536	LINC01539
NR_024546	chr18	-	56602821	56638689	TXNL1
NM_004786	chr18	-	56602821	56638689	TXNL1
NM_052834	chr18	+	56651384	57029805	WDR7
NM_015285	chr18	+	56651384	57029805	WDR7
NR_048536	chr18	-	57054558	57072119	LINC-ROR
NR_152602	chr18	-	57054558	57072119	LINC-ROR
NM_001257964	chr18	+	57147061	57150408	BOD1L2
NR_149129	chr18	-	57169614	57171194	LINC02565
NM_015879	chr18	+	57352489	57368930	ST8SIA3
NM_004852	chr18	+	57435684	57491298	ONECUT2
NM_000140	chr18	-	57544840	57586737	FECH
NM_001012515	chr18	-	57544840	57586737	FECH
NM_004539	chr18	-	57600660	57621945	NARS
NM_001242804	chr18	+	57630301	57669276	LOC100505549
NM_005603	chr18	-	57646425	57803315	ATP8B1
NM_001144967	chr18	+	58044377	58401540	NEDD4L
NM_015277	chr18	+	58044377	58401540	NEDD4L
NM_001243960	chr18	+	58044377	58401540	NEDD4L
NM_001144964	chr18	+	58047225	58401540	NEDD4L
NM_001144965	chr18	+	58149332	58401540	NEDD4L
NM_001144969	chr18	+	58149332	58401540	NEDD4L
NM_001144968	chr18	+	58149332	58401540	NEDD4L
NM_001144971	chr18	+	58149332	58401540	NEDD4L
NM_001144970	chr18	+	58195389	58401540	NEDD4L
NM_001144966	chr18	+	58221521	58401540	NEDD4L
NR_029667	chr18	+	58451073	58451158	MIR122
NR_039899	chr18	-	58451079	58451152	MIR3591
NM_052947	chr18	-	58481249	58628957	ALPK2
NR_132963	chr18	+	58600619	58600750	SNORA108
NM_001289967	chr18	-	58670008	58671873	LOC101927322
NM_173844	chr18	+	58671385	58750139	MALT1
NM_006785	chr18	+	58671385	58750139	MALT1
NR_146904	chr18	+	58813879	58834366	LINC01926
NM_001318726	chr18	+	58862599	58986480	ZNF532
NM_001353533	chr18	+	58862599	58986480	ZNF532
NM_018181	chr18	+	58862599	58986480	ZNF532
NR_148459	chr18	+	58862599	58986480	ZNF532
NM_001318727	chr18	+	58863561	58986480	ZNF532
NM_001353530	chr18	+	58863561	58986480	ZNF532
NM_001353526	chr18	+	58863561	58986480	ZNF532
NR_148460	chr18	+	58863561	58986480	ZNF532
NM_001353525	chr18	+	58863561	58986480	ZNF532
NM_001318728	chr18	+	58864090	58986480	ZNF532
NM_001353535	chr18	+	58864408	58986480	ZNF532
NM_001353531	chr18	+	58864408	58986480	ZNF532
NM_001353528	chr18	+	58864820	58986480	ZNF532
NM_001353537	chr18	+	58864820	58986480	ZNF532
NM_001353534	chr18	+	58864820	58986480	ZNF532
NM_001353538	chr18	+	58864820	58986480	ZNF532
NM_001353536	chr18	+	58864820	58986480	ZNF532
NM_001353529	chr18	+	58864820	58986480	ZNF532
NM_001353532	chr18	+	58864820	58986480	ZNF532
NM_001353527	chr18	+	58864820	58986480	ZNF532
NR_024021	chr18	+	59035678	59053214	OACYLP
NM_001307941	chr18	+	59139856	59158837	SEC11C
NM_033280	chr18	+	59139856	59158837	SEC11C
NM_002091	chr18	+	59220167	59230774	GRP
NM_001012513	chr18	+	59220167	59230774	GRP
NM_001012512	chr18	+	59220167	59230774	GRP
NM_013435	chr18	-	59267034	59273393	RAX
NM_181654	chr18	-	59295403	59318649	CPLX4
NM_005570	chr18	-	59327823	59359276	LMAN1
NM_133459	chr18	-	59430938	59697412	CCBE1
NM_021127	chr18	+	59899959	59904306	PMAIP1
NM_005912	chr18	-	60371330	60372768	MC4R
NM_031891	chr18	+	61333581	61555773	CDH20
NR_103449	chr18	+	61748175	61754695	LINC01544
NM_173557	chr18	-	61815070	61893071	RNF152
NM_012327	chr18	-	62044224	62187056	PIGN
NM_176787	chr18	-	62044224	62187056	PIGN
NM_001346229	chr18	+	62187290	62307122	KIAA1468
NR_144403	chr18	+	62187290	62307122	KIAA1468
NR_144404	chr18	+	62187290	62307122	KIAA1468
NR_144405	chr18	+	62187290	62307122	KIAA1468
NR_144406	chr18	+	62187290	62307122	KIAA1468
NR_144407	chr18	+	62187290	62307122	KIAA1468
NR_144408	chr18	+	62187290	62307122	KIAA1468
NR_144409	chr18	+	62187290	62307122	KIAA1468
NR_144410	chr18	+	62187290	62307122	KIAA1468
NR_144411	chr18	+	62187290	62307122	KIAA1468
NR_144412	chr18	+	62187290	62307122	KIAA1468
NM_001346234	chr18	+	62187290	62307122	KIAA1468
NM_020854	chr18	+	62187290	62307122	KIAA1468
NM_001346231	chr18	+	62187290	62307122	KIAA1468
NM_001346235	chr18	+	62187290	62307122	KIAA1468
NM_001346232	chr18	+	62187290	62307122	KIAA1468
NM_001346230	chr18	+	62187290	62307122	KIAA1468
NM_001346233	chr18	+	62187290	62307122	KIAA1468
NM_001270951	chr18	+	62325286	62387710	TNFRSF11A
NM_003839	chr18	+	62325286	62387710	TNFRSF11A
NM_001278268	chr18	+	62325286	62387710	TNFRSF11A
NM_001270949	chr18	+	62325286	62387710	TNFRSF11A
NM_001270950	chr18	+	62325286	62387710	TNFRSF11A
NM_017742	chr18	+	62523424	62578585	ZCCHC2
NR_126534	chr18	+	62523424	62586743	ZCCHC2
NM_194449	chr18	+	62715438	62980443	PHLPP1
NM_000633	chr18	-	63123345	63319380	BCL2
NM_000657	chr18	-	63317953	63319380	BCL2
NM_002035	chr18	-	63327737	63367273	KDSR
NM_004869	chr18	-	63389191	63422519	VPS4B
NM_002639	chr18	+	63476910	63505085	SERPINB5
NM_080474	chr18	+	63556159	63569327	SERPINB12
NM_001307928	chr18	+	63556159	63569327	SERPINB12
NM_001348267	chr18	+	63587299	63599199	SERPINB13
NM_001348269	chr18	+	63587299	63599199	SERPINB13
NM_001348270	chr18	+	63587299	63599199	SERPINB13
NM_001348268	chr18	+	63587299	63599199	SERPINB13
NM_012397	chr18	+	63587299	63599199	SERPINB13
NM_001307923	chr18	+	63587299	63599199	SERPINB13
NM_002974	chr18	-	63637258	63644319	SERPINB4
NM_175041	chr18	-	63637258	63644319	SERPINB4
NM_006919	chr18	-	63655196	63661963	SERPINB3
NM_080475	chr18	+	63702303	63723893	SERPINB11
NM_001291279	chr18	+	63702958	63723893	SERPINB11
NM_001291278	chr18	+	63702958	63723893	SERPINB11
NM_001040147	chr18	+	63753046	63805376	SERPINB7
NM_001261831	chr18	+	63775374	63805376	SERPINB7
NM_003784	chr18	+	63775374	63805376	SERPINB7
NM_001261830	chr18	+	63777776	63805376	SERPINB7
NM_001143818	chr18	+	63887704	63903890	SERPINB2
NM_002575	chr18	+	63887704	63903890	SERPINB2
NM_005024	chr18	+	63907989	63936111	SERPINB10
NM_001123366	chr18	+	63949353	63960411	HMSD
NM_001031848	chr18	+	63970028	63986653	SERPINB8
NM_001276490	chr18	+	63970028	63989374	SERPINB8
NM_001348370	chr18	+	63970028	63989374	SERPINB8
NM_001348369	chr18	+	63970028	63989374	SERPINB8
NM_001348368	chr18	+	63970028	63989374	SERPINB8
NM_002640	chr18	+	63970028	63989374	SERPINB8
NR_145571	chr18	+	63970028	63989374	SERPINB8
NM_198833	chr18	+	63970028	63989374	SERPINB8
NM_001348367	chr18	+	63970028	64019779	SERPINB8
NR_027245	chr18	-	64080008	64149026	LINC00305
NR_033881	chr18	+	64104090	64423592	LINC01924
NR_033983	chr18	-	64213082	64260055	LINC01538
NM_033646	chr18	+	65750251	65881966	CDH7
NM_001317214	chr18	+	65750651	65864125	CDH7
NM_004361	chr18	+	65750651	65881966	CDH7
NM_001271028	chr18	-	66501186	66604138	CDH19
NR_073130	chr18	-	66501186	66604138	CDH19
NM_021153	chr18	-	66501186	66604138	CDH19
NR_049809	chr18	+	67081583	67081686	MIR5011
NM_032160	chr18	-	67506581	67516730	DSEL
NR_033921	chr18	+	67516545	67899619	LOC643542
NR_146471	chr18	-	67808506	67814822	LINC01903
NM_001350514	chr18	-	68673687	68715173	TMX3
NM_001350517	chr18	-	68673687	68715173	TMX3
NM_019022	chr18	-	68673687	68715173	TMX3
NM_001350515	chr18	-	68673687	68715173	TMX3
NM_001350516	chr18	-	68673687	68715173	TMX3
NM_001350513	chr18	-	68691017	68715173	TMX3
NM_001350512	chr18	-	68696935	68715173	TMX3
NM_001093729	chr18	+	68715253	69055189	CCDC102B
NM_024781	chr18	+	68798079	69055189	CCDC102B
NM_152721	chr18	+	69401047	69849086	DOK6
NR_134579	chr18	+	69469930	69471736	LOC105372179
NM_001303618	chr18	-	69862955	69947853	CD226
NM_001303619	chr18	-	69862955	69957176	CD226
NM_006566	chr18	-	69862955	69957176	CD226
NM_173630	chr18	-	70003805	70205726	RTTN
NM_001318520	chr18	-	70003805	70205726	RTTN
NM_004232	chr18	+	70288900	70330198	SOCS6
NR_126336	chr18	+	70335438	70352459	LINC01909
NR_146458	chr18	-	70335507	70338180	LIVAR
NR_110764	chr18	-	70380139	70384591	LINC01910
NM_001278515	chr18	-	70630518	70650857	GTSCR1
NR_038325	chr18	-	71519963	71578956	LINC01541
NR_038326	chr18	-	71519963	71578956	LINC01541
NR_126324	chr18	-	71732615	71782226	LINC01899
NM_182511	chr18	-	72536679	72544488	CBLN2
NM_001201465	chr18	-	72742313	72867672	NETO1
NM_001354018	chr18	-	72742313	72867672	NETO1
NM_001354020	chr18	-	72743755	72867199	NETO1
NR_148695	chr18	-	72743755	72867199	NETO1
NM_001354017	chr18	-	72743755	72867672	NETO1
NM_138966	chr18	-	72743755	72867672	NETO1
NR_148694	chr18	-	72743755	72867672	NETO1
NM_138999	chr18	-	72834039	72865699	NETO1
NM_001354022	chr18	-	72834039	72867199	NETO1
NM_001354021	chr18	-	72834039	72867672	NETO1
NR_049858	chr18	-	72853320	72853382	MIR548AV
NR_134648	chr18	+	72868387	72881399	LOC100505797
NR_134647	chr18	+	72869039	72881399	LOC100505797
NR_034133	chr18	-	73154057	73264498	LOC400655
NR_038340	chr18	+	73324940	73349889	LINC02582
NM_152676	chr18	-	74073352	74147764	FBXO15
NM_001142958	chr18	-	74073352	74147865	FBXO15
NM_014177	chr18	+	74148510	74158969	TIMM21
NM_001914	chr18	-	74253291	74292016	CYB5A
NM_001190807	chr18	-	74253291	74292016	CYB5A
NM_148923	chr18	-	74253291	74292016	CYB5A
NM_001174123	chr18	+	74315874	74359187	C18orf63
NR_131977	chr18	+	74409447	74413208	LINC01922
NM_001044369	chr18	-	74435727	74457268	FAM69C
NM_018235	chr18	+	74496264	74523454	CNDP2
NM_001168499	chr18	+	74499587	74523454	CNDP2
NM_032649	chr18	+	74534456	74585026	CNDP1
NR_024484	chr18	-	74591773	74597835	LINC00909
NM_001146190	chr18	+	74630962	74804627	ZNF407
NM_001146189	chr18	+	74630962	74921057	ZNF407
NM_017757	chr18	+	74630962	75065672	ZNF407
NM_001306093	chr18	-	75195109	75205513	ZADH2
NM_175907	chr18	-	75195109	75209348	ZADH2
NM_005786	chr18	+	75210754	75289950	TSHZ1
NM_001308210	chr18	+	75211528	75289950	TSHZ1
NM_001037331	chr18	-	75409475	75427703	SMIM21
NM_001303482	chr18	-	75416016	75427703	SMIM21
NR_134646	chr18	-	75696082	75712403	LINC01898
NR_040034	chr18	+	76122997	76145255	LOC339298
NR_146507	chr18	+	76209509	76215824	LINC01893
NM_014643	chr18	-	76357681	76495190	ZNF516
NR_136504	chr18	+	76491651	76493915	LOC101927989
NM_001272093	chr18	+	76495520	76498088	C18orf65
NR_015417	chr18	+	76528654	76559827	LINC00908
NR_120419	chr18	+	76619776	76623559	LINC00683
NR_110784	chr18	-	76622780	76639011	LINC01927
NR_122073	chr18	+	76690028	76693636	LINC01879
NR_040024	chr18	-	76794731	76822295	ZNF236-DT
NM_001306089	chr18	+	76822606	76970726	ZNF236
NM_007345	chr18	+	76824159	76970726	ZNF236
NM_002385	chr18	-	76978832	77017099	MBP
NM_001025092	chr18	-	76978832	77017099	MBP
NM_001025090	chr18	-	76978832	77017099	MBP
NM_001025081	chr18	-	76978832	77017099	MBP
NM_001025101	chr18	-	76978832	77132818	MBP
NM_001025100	chr18	-	77012782	77132818	MBP
NM_001480	chr18	+	77250051	77270140	GALR1
NR_104127	chr18	-	77971295	77993727	LINC01029
NM_171999	chr18	+	78980274	78998969	SALL3
NM_001306085	chr18	+	79069274	79378282	ATP9B
NR_148360	chr18	+	79069274	79378282	ATP9B
NM_198531	chr18	+	79069274	79378282	ATP9B
NM_172390	chr18	+	79395771	79468002	NFATC1
NM_001278670	chr18	+	79395771	79529323	NFATC1
NM_001278669	chr18	+	79395771	79529323	NFATC1
NM_172388	chr18	+	79395771	79529323	NFATC1
NM_006162	chr18	+	79395771	79529323	NFATC1
NM_001278675	chr18	+	79400273	79468002	NFATC1
NM_001278672	chr18	+	79400273	79529323	NFATC1
NM_172389	chr18	+	79400273	79529323	NFATC1
NM_172387	chr18	+	79400273	79529323	NFATC1
NM_001278673	chr18	+	79400273	79529323	NFATC1
NR_148949	chr18	+	79579281	79589018	LOC284240
NR_136643	chr18	-	79638927	79679745	LOC284241
NM_004715	chr18	+	79679800	79754510	CTDP1
NM_048368	chr18	+	79679800	79754510	CTDP1
NM_001318511	chr18	+	79679800	79754510	CTDP1
NM_001202504	chr18	+	79681429	79754510	CTDP1
NM_012283	chr18	+	79863667	79899816	KCNG2
NM_025078	chr18	-	79902419	79951653	PQLC1
NM_001146345	chr18	-	79902419	79951653	PQLC1
NM_001146343	chr18	-	79902419	79951653	PQLC1
NM_001136180	chr18	+	79964581	79970822	HSBP1L1
NM_001305557	chr18	-	79972866	79988592	TXNL4A
NR_131177	chr18	-	79972866	79988592	TXNL4A
NR_131176	chr18	-	79972866	79988592	TXNL4A
NM_006701	chr18	-	79972866	79988592	TXNL4A
NM_001303471	chr18	-	79972866	79988592	TXNL4A
NR_131175	chr18	-	79972866	79988592	TXNL4A
NM_001305564	chr18	-	79972866	80033935	TXNL4A
NM_001305563	chr18	-	79972866	80033935	TXNL4A
NM_001171967	chr18	+	80034345	80050652	RBFA
NM_024805	chr18	+	80034345	80050652	RBFA
NR_103445	chr18	+	80067255	80081304	RBFADN
NM_014913	chr18	+	80109030	80140345	ADNP2
NR_028339	chr18	+	80147923	80171733	PARD6G-AS1
NR_028340	chr18	+	80147923	80178432	PARD6G-AS1
NM_032510	chr18	-	80157233	80247514	PARD6G
NM_145060	chr18_GL383567v1_alt	+	82828	101975	SKA1
NM_001039535	chr18_GL383567v1_alt	+	82828	101975	SKA1
NM_032160	chr18_GL383571v1_alt	-	152308	162457	DSEL
NM_171999	chr18_GL383572v1_alt	+	45389	64085	SALL3
NR_148949	chr18_KI270863v1_alt	+	16160	25897	LOC284240
NR_136643	chr18_KI270863v1_alt	-	81560	122378	LOC284241
NM_004715	chr18_KI270863v1_alt	+	122433	160649	CTDP1
NM_001318511	chr18_KI270863v1_alt	+	122433	160649	CTDP1
NM_048368	chr18_KI270863v1_alt	+	122433	160651	CTDP1
NM_001202504	chr18_KI270863v1_alt	+	124062	160649	CTDP1
NM_171999	chr18_KI270911v1_alt	+	45389	64084	SALL3
NR_033266	chr19	-	60950	70966	WASH5P
NR_036051	chr19	+	71972	72110	MIR1302-2
NR_036266	chr19	+	71972	72110	MIR1302-9
NR_036267	chr19	+	71972	72110	MIR1302-10
NR_036268	chr19	+	71972	72110	MIR1302-11
NR_026818	chr19	-	76219	77690	FAM138A
NR_026820	chr19	-	76219	77690	FAM138F
NR_026822	chr19	-	76219	77690	FAM138C
NM_001005240	chr19	+	110678	111596	OR4F17
NR_028324	chr19	-	197015	202209	LINC01002
NM_177543	chr19	-	281039	291169	PLPP2
NM_177526	chr19	-	281039	291435	PLPP2
NM_003712	chr19	-	281039	291435	PLPP2
NM_001346105	chr19	-	305574	344841	MIER2
NM_017550	chr19	-	305574	344841	MIER2
NM_016585	chr19	-	362056	376013	THEG
NM_199202	chr19	-	362056	376013	THEG
NM_001136263	chr19	-	405442	409170	C2CD4C
NM_012435	chr19	-	416582	460996	SHC2
NM_182577	chr19	-	463345	474983	ODF3L2
NM_130762	chr19	+	496489	505343	MADCAM1
NM_130760	chr19	+	496489	505343	MADCAM1
NM_033513	chr19	+	507496	519654	TPGS1
NM_004359	chr19	+	531732	542087	CDC34
NM_005317	chr19	+	544033	549920	GZMM
NM_001258351	chr19	+	544033	549920	GZMM
NM_198591	chr19	+	571276	583493	BSG
NM_198590	chr19	+	571276	583493	BSG
NM_001728	chr19	+	572453	583493	BSG
NM_001322243	chr19	+	572453	583493	BSG
NM_198589	chr19	+	572453	583493	BSG
NM_001194	chr19	+	589892	617159	HCN2
NM_005035	chr19	-	617222	633568	POLRMT
NM_001300812	chr19	+	639894	643703	FGF22
NM_020637	chr19	+	639925	643604	FGF22
NM_194460	chr19	-	647525	663233	RNF126
NM_005860	chr19	+	676388	683392	FSTL3
NM_214710	chr19	-	685520	695461	PRSS57
NM_001308209	chr19	-	685520	695461	PRSS57
NM_002579	chr19	+	708952	748330	PALM
NM_001040134	chr19	+	708952	748330	PALM
NR_135168	chr19	+	751112	764319	MISP
NM_173481	chr19	+	751112	764319	MISP
NM_031991	chr19	+	797391	812327	PTBP1
NM_031990	chr19	+	797391	812327	PTBP1
NM_002819	chr19	+	797391	812327	PTBP1
NR_039900	chr19	+	804939	805001	MIR4745
NM_024888	chr19	-	812487	821952	PLPPR3
NM_001270366	chr19	-	812487	821952	PLPPR3
NR_036154	chr19	+	813583	813653	MIR3187
NM_001700	chr19	+	827825	832018	AZU1
NM_002777	chr19	+	840984	848175	PRTN3
NM_001972	chr19	+	852208	856246	ELANE
NM_001317335	chr19	+	859658	863569	CFD
NM_001928	chr19	+	859658	863569	CFD
NM_005481	chr19	-	867961	893218	MED16
NR_104088	chr19	+	893483	893589	RNU6-8
NR_104084	chr19	+	893483	893589	RNU6-7
NR_004394	chr19	+	893483	893589	RNU6-1
NR_104080	chr19	+	893483	893590	RNU6-9
NR_125730	chr19	+	893483	893590	RNU6-2
NM_138774	chr19	-	896502	913225	R3HDM4
NM_032551	chr19	+	917341	921015	KISS1R
NM_005224	chr19	+	926036	972803	ARID3A
NM_024100	chr19	+	984327	994570	WDR18
NM_138690	chr19	+	1000418	1009732	GRIN3B
NM_033420	chr19	-	1009650	1021142	TMEM259
NM_001033026	chr19	-	1009650	1021142	TMEM259
NR_104088	chr19	+	1021521	1021627	RNU6-8
NR_104084	chr19	+	1021521	1021627	RNU6-7
NR_004394	chr19	+	1021521	1021627	RNU6-1
NR_104080	chr19	+	1021521	1021628	RNU6-9
NR_125730	chr19	+	1021521	1021628	RNU6-2
